"metric","topn","val","method","spl"
"brier",3,0.0163403406872228,"avg",2
"auc",3,0.732844750611248,"avg",2
"eauc",3,0.267155249388752,"avg",2
"qwk",3,-9.99565054125018e-05,"avg",2
"eqwk",3,1.00009995650541,"avg",2
"acc",4,0.983136721113128,"avg",2
"binacc",4,0.983136721113128,"avg",2
"eacc",4,0.0168632788868723,"avg",2
"ebinacc",4,0.0168632788868723,"avg",2
"nll",4,0.081452564661752,"avg",2
"binnll",4,0.081452564661752,"avg",2
"rps",4,0.0164311440663026,"avg",2
"cint",4,-0.291320770353699,"avg",2
"cslope",4,1.25584741076416,"avg",2
"brier",4,0.0164311440663026,"avg",2
"auc",4,0.728823943925467,"avg",2
"eauc",4,0.271176056074533,"avg",2
"qwk",4,0.00409379063778298,"avg",2
"eqwk",4,0.995906209362217,"avg",2
"acc",5,0.983151845130066,"avg",2
"binacc",5,0.983151845130066,"avg",2
"eacc",5,0.0168481548699335,"avg",2
"ebinacc",5,0.0168481548699335,"avg",2
"nll",5,0.0822438812689934,"avg",2
"binnll",5,0.0822438812689934,"avg",2
"rps",5,0.0164467538144102,"avg",2
"cint",5,-0.28959373901991,"avg",2
"cslope",5,3.29587825352192,"avg",2
"brier",5,0.0164467538144102,"avg",2
"auc",5,0.733893884655306,"avg",2
"eauc",5,0.266106115344694,"avg",2
"qwk",5,0.00327503251022638,"avg",2
"eqwk",5,0.996724967489774,"avg",2
"acc",1,0.981246218995765,"linear",3
"binacc",1,0.981246218995765,"linear",3
"eacc",1,0.0187537810042347,"linear",3
"ebinacc",1,0.0187537810042347,"linear",3
"nll",1,0.0771630831917175,"linear",3
"binnll",1,0.0771630831917175,"linear",3
"rps",1,0.0174419770082885,"linear",3
"cint",1,0.0682876228484506,"linear",3
"cslope",1,1.11747903793759,"linear",3
"brier",1,0.0174419770082885,"linear",3
"auc",1,0.836747581398873,"linear",3
"eauc",1,0.163252418601127,"linear",3
"qwk",1,0.0147187478969784,"linear",3
"eqwk",1,0.985281252103022,"linear",3
"acc",2,0.981246218995765,"linear",3
"binacc",2,0.981246218995765,"linear",3
"eacc",2,0.0187537810042347,"linear",3
"ebinacc",2,0.0187537810042347,"linear",3
"nll",2,0.0777177111140731,"linear",3
"binnll",2,0.0777177111140731,"linear",3
