"metric","val","method","spl"
"nll",0.0770529071354462,"trafo",6
"binnll",0.0770529071354462,"trafo",6
"rps",0.0160143857276235,"trafo",6
"cint",-0.0606797033283611,"trafo",6
"cslope",1.31044320398036,"trafo",6
"brier",0.0160143857276235,"trafo",6
"auc",0.768920052571237,"trafo",6
"eauc",0.231079947428763,"trafo",6
"qwk",0,"trafo",6
"eqwk",1,"trafo",6
