"metric","topn","val","method","spl"
"qwk",2,0.894592089941322,"linear",3
"eqwk",2,0.105407910058678,"linear",3
"acc",3,0.639738451803417,"linear",3
"binacc",3,0.943682767348661,"linear",3
"eacc",3,0.360261548196583,"linear",3
"ebinacc",3,0.0563172326513394,"linear",3
"nll",3,0.88195474891567,"linear",3
"binnll",3,0.161809746014968,"linear",3
"rps",3,0.0500764921448472,"linear",3
"cint",3,0.431562252319799,"linear",3
"cslope",3,1.18235059080837,"linear",3
"brier",3,0.0450594773073277,"linear",3
"auc",3,0.971789319404038,"linear",3
"eauc",3,0.0282106805959623,"linear",3
"qwk",3,0.896893205763762,"linear",3
"eqwk",3,0.103106794236238,"linear",3
"acc",4,0.640582155663362,"linear",3
"binacc",4,0.944737397173592,"linear",3
"eacc",4,0.359417844336638,"linear",3
"ebinacc",4,0.0552626028264079,"linear",3
"nll",4,0.877488383083495,"linear",3
"binnll",4,0.162909779075103,"linear",3
"rps",4,0.0499108655016817,"linear",3
"cint",4,0.469855448121914,"linear",3
"cslope",4,1.20607549041534,"linear",3
"brier",4,0.0449407401909771,"linear",3
"auc",4,0.971539165123865,"linear",3
"eauc",4,0.028460834876135,"linear",3
"qwk",4,0.895770444124239,"linear",3
"eqwk",4,0.104229555875761,"linear",3
"acc",5,0.647964564437882,"linear",3
"binacc",5,0.944526471208606,"linear",3
"eacc",5,0.352035435562118,"linear",3
"ebinacc",5,0.0554735287913942,"linear",3
"nll",5,0.874634892000266,"linear",3
"binnll",5,0.162759366586308,"linear",3
"rps",5,0.0496702275701218,"linear",3
"cint",5,0.49149583011577,"linear",3
"cslope",5,1.22584331194859,"linear",3
"brier",5,0.0448053689773303,"linear",3
"auc",5,0.972700949925064,"linear",3
"eauc",5,0.027299050074936,"linear",3
"qwk",5,0.898703085357023,"linear",3
"eqwk",5,0.101296914642977,"linear",3
"acc",1,0.616114743724953,"log-linear",3
"binacc",1,0.932503691204387,"log-linear",3
"eacc",1,0.383885256275047,"log-linear",3
"ebinacc",1,0.0674963087956127,"log-linear",3
"nll",1,0.929747823187006,"log-linear",3
"binnll",1,0.173842888419317,"log-linear",3
"rps",1,0.0534949918720425,"log-linear",3
"cint",1,0.561489169763376,"log-linear",3
"cslope",1,1.00357537029927,"log-linear",3
"brier",1,0.0501297219439382,"log-linear",3
"auc",1,0.969292184607247,"log-linear",3
