"metric","topn","val","method","spl"
"eacc",4,0.454756380510441,"linear",2
"ebinacc",4,0.0687618645855305,"linear",2
"nll",4,1.07642450646278,"linear",2
"binnll",4,0.193249985498965,"linear",2
"rps",4,0.0633076439461772,"linear",2
"cint",4,0.271589119506707,"linear",2
"cslope",4,1.41342681540522,"linear",2
"brier",4,0.05484312257381,"linear",2
"auc",4,0.956879888248959,"linear",2
"eauc",4,0.0431201117510412,"linear",2
"qwk",4,0.810992121129386,"linear",2
"eqwk",4,0.189007878870614,"linear",2
"acc",5,0.54861843492934,"linear",2
"binacc",5,0.930605357519511,"linear",2
"eacc",5,0.45138156507066,"linear",2
"ebinacc",5,0.0693946424804893,"linear",2
"nll",5,1.07548627193312,"linear",2
"binnll",5,0.19226716284051,"linear",2
"rps",5,0.0632040766745398,"linear",2
"cint",5,0.286485382098385,"linear",2
"cslope",5,1.4231413521608,"linear",2
"brier",5,0.0547008748353533,"linear",2
"auc",5,0.957636177967771,"linear",2
"eauc",5,0.0423638220322287,"linear",2
"qwk",5,0.815534390258605,"linear",2
"eqwk",5,0.184465609741395,"linear",2
"acc",1,0.549040286859312,"log-linear",2
"binacc",1,0.936722210504113,"log-linear",2
"eacc",1,0.450959713140688,"log-linear",2
"ebinacc",1,0.0632777894958869,"log-linear",2
"nll",1,1.08855819783615,"log-linear",2
"binnll",1,0.195666563562598,"log-linear",2
"rps",1,0.0634361765096619,"log-linear",2
"cint",1,0.319786255265796,"log-linear",2
"cslope",1,1.28063424884187,"log-linear",2
"brier",1,0.0544468669946542,"log-linear",2
"auc",1,0.951772570136493,"log-linear",2
"eauc",1,0.048227429863507,"log-linear",2
"qwk",1,0.817326932628262,"log-linear",2
"eqwk",1,0.182673067371738,"log-linear",2
"acc",2,0.547774731069395,"log-linear",2
"binacc",2,0.931449061379456,"log-linear",2
"eacc",2,0.452225268930605,"log-linear",2
"ebinacc",2,0.0685509386205442,"log-linear",2
"nll",2,1.07232592182524,"log-linear",2
"binnll",2,0.199351420999094,"log-linear",2
"rps",2,0.0630068621852128,"log-linear",2
"cint",2,0.177055425561208,"log-linear",2
"cslope",2,1.35227212709037,"log-linear",2
"brier",2,0.0562365970574542,"log-linear",2
"auc",2,0.951850461391138,"log-linear",2
"eauc",2,0.0481495386088622,"log-linear",2
"qwk",2,0.814063333401005,"log-linear",2
"eqwk",2,0.185936666598995,"log-linear",2
"acc",3,0.544188989664628,"log-linear",2
"binacc",3,0.929339801729593,"log-linear",2
"eacc",3,0.455811010335372,"log-linear",2
"ebinacc",3,0.070660198270407,"log-linear",2
"nll",3,1.07502764223669,"log-linear",2
"binnll",3,0.200785083802116,"log-linear",2
"rps",3,0.0631746167843763,"log-linear",2
"cint",3,0.180697137100291,"log-linear",2
"cslope",3,1.33349537059627,"log-linear",2
"brier",3,0.0568292270667581,"log-linear",2
"auc",3,0.952041753148869,"log-linear",2
"eauc",3,0.0479582468511315,"log-linear",2
"qwk",3,0.812035504662547,"log-linear",2
"eqwk",3,0.187964495337453,"log-linear",2
"acc",4,0.545665471419532,"log-linear",2
"binacc",4,0.929972579624552,"log-linear",2
"eacc",4,0.454334528580468,"log-linear",2
"ebinacc",4,0.0700274203754482,"log-linear",2
"nll",4,1.0806931741476,"log-linear",2
"binnll",4,0.20029554297816,"log-linear",2
"rps",4,0.0635023092369134,"log-linear",2
"cint",4,0.192328255253679,"log-linear",2
"cslope",4,1.34163124784543,"log-linear",2
"brier",4,0.0566846042069956,"log-linear",2
"auc",4,0.952506523392576,"log-linear",2
"eauc",4,0.0474934766074235,"log-linear",2
"qwk",4,0.809499047755237,"log-linear",2
"eqwk",4,0.190500952244763,"log-linear",2
"acc",5,0.547774731069395,"log-linear",2
"binacc",5,0.928707023834634,"log-linear",2
"eacc",5,0.452225268930605,"log-linear",2
"ebinacc",5,0.071292976165366,"log-linear",2
"nll",5,1.07895598725579,"log-linear",2
"binnll",5,0.199952977252397,"log-linear",2
"rps",5,0.0633514734323825,"log-linear",2
"cint",5,0.199650572603907,"log-linear",2
"cslope",5,1.34596059034569,"log-linear",2
"brier",5,0.0567567378014361,"log-linear",2
"auc",5,0.952939220766725,"log-linear",2
"eauc",5,0.0470607792332751,"log-linear",2
"qwk",5,0.812158781903816,"log-linear",2
"eqwk",5,0.187841218096184,"log-linear",2
"acc",1,0.549040286859312,"trafo",2
"binacc",1,0.936722210504113,"trafo",2
"eacc",1,0.450959713140688,"trafo",2
"ebinacc",1,0.0632777894958869,"trafo",2
"nll",1,1.08855819783615,"trafo",2
"binnll",1,0.195666563562598,"trafo",2
"rps",1,0.0634361765096619,"trafo",2
"cint",1,0.319786255265797,"trafo",2
"cslope",1,1.28063424884187,"trafo",2
"brier",1,0.0544468669946542,"trafo",2
"auc",1,0.951772570136493,"trafo",2
"eauc",1,0.048227429863507,"trafo",2
"qwk",1,0.817326932628262,"trafo",2
"eqwk",1,0.182673067371738,"trafo",2
"acc",2,0.550094916684244,"trafo",2
"binacc",2,0.932503691204387,"trafo",2
"eacc",2,0.449905083315756,"trafo",2
"ebinacc",2,0.0674963087956127,"trafo",2
"nll",2,1.07716030188138,"trafo",2
"binnll",2,0.19744622800807,"trafo",2
"rps",2,0.0630569011177951,"trafo",2
"cint",2,0.228494663422234,"trafo",2
"cslope",2,1.33847717385068,"trafo",2
"brier",2,0.0555989233856102,"trafo",2
"auc",2,0.952432068516813,"trafo",2
"eauc",2,0.0475679314831869,"trafo",2
"qwk",2,0.814924038907971,"trafo",2
"eqwk",2,0.185075961092029,"trafo",2
"acc",3,0.543556211769669,"trafo",2
"binacc",3,0.931027209449483,"trafo",2
"eacc",3,0.456443788230331,"trafo",2
"ebinacc",3,0.0689727905505167,"trafo",2
"nll",3,1.08595878124017,"trafo",2
"binnll",3,0.197521910632767,"trafo",2
"rps",3,0.063394432276965,"trafo",2
"cint",3,0.267789824470818,"trafo",2
"cslope",3,1.31220457596589,"trafo",2
"brier",3,0.0556697163983524,"trafo",2
"auc",3,0.952767974552469,"trafo",2
"eauc",3,0.047232025447531,"trafo",2
"qwk",3,0.814794986199631,"trafo",2
"eqwk",3,0.185205013800369,"trafo",2
"acc",4,0.544399915629614,"trafo",2
"binacc",4,0.93123813541447,"trafo",2
"eacc",4,0.455600084370386,"trafo",2
"ebinacc",4,0.0687618645855305,"trafo",2
"nll",4,1.09415715681245,"trafo",2
"binnll",4,0.197036168643819,"trafo",2
"rps",4,0.0638175505505297,"trafo",2
"cint",4,0.28831279664033,"trafo",2
"cslope",4,1.31694058563488,"trafo",2
"brier",4,0.0555444622888462,"trafo",2
"auc",4,0.953196090088109,"trafo",2
"eauc",4,0.0468039099118912,"trafo",2
"qwk",4,0.814021379803713,"trafo",2
"eqwk",4,0.185978620196287,"trafo",2
"acc",5,0.545454545454545,"trafo",2
"binacc",5,0.930605357519511,"trafo",2
"eacc",5,0.454545454545455,"trafo",2
"ebinacc",5,0.0693946424804893,"trafo",2
"nll",5,1.09465385203667,"trafo",2
"binnll",5,0.196378905553678,"trafo",2
"rps",5,0.063759682277525,"trafo",2
"cint",5,0.303263681406457,"trafo",2
"cslope",5,1.32182165728092,"trafo",2
"brier",5,0.0554988562093004,"trafo",2
"auc",5,0.953692360471563,"trafo",2
"eauc",5,0.0463076395284372,"trafo",2
"qwk",5,0.815012647279335,"trafo",2
"eqwk",5,0.184987352720665,"trafo",2
"acc",1,0.549040286859312,"avg",2
"binacc",1,0.936722210504113,"avg",2
"eacc",1,0.450959713140688,"avg",2
"ebinacc",1,0.0632777894958869,"avg",2
"nll",1,1.08855819783615,"avg",2
"binnll",1,0.195666563562598,"avg",2
"rps",1,0.0634361765096619,"avg",2
"cint",1,0.319786255265796,"avg",2
"cslope",1,1.28063424884187,"avg",2
"brier",1,0.0544468669946542,"avg",2
"auc",1,0.951772570136493,"avg",2
"eauc",1,0.048227429863507,"avg",2
"qwk",1,0.817326932628262,"avg",2
"eqwk",1,0.182673067371738,"avg",2
"acc",2,0.541025100189833,"avg",2
"binacc",2,0.93292554313436,"avg",2
"eacc",2,0.458974899810167,"avg",2
"ebinacc",2,0.0670744568656401,"avg",2
"nll",2,1.0993685597002,"avg",2
"binnll",2,0.202825563724421,"avg",2
"rps",2,0.0646043420937781,"avg",2
"cint",2,0.235458720206792,"avg",2
"cslope",2,1.26185235607639,"avg",2
"brier",2,0.0564877182666947,"avg",2
"auc",2,0.947771622841381,"avg",2
"eauc",2,0.0522283771586187,"avg",2
"qwk",2,0.810967898043294,"avg",2
"eqwk",2,0.189032101956706,"avg",2
"acc",3,0.538845531884975,"avg",2
"binacc",3,0.932081839274415,"avg",2
"eacc",3,0.461154468115025,"avg",2
"ebinacc",3,0.0679181607255853,"avg",2
"nll",3,1.11952062850861,"avg",2
"binnll",3,0.205451215963321,"avg",2
"rps",3,0.0654510391080072,"avg",2
"cint",3,0.278371061406386,"avg",2
"cslope",3,1.2059068612029,"avg",2
"brier",3,0.0569592567388961,"avg",2
"auc",3,0.946007090013272,"avg",2
"eauc",3,0.0539929099867279,"avg",2
"qwk",3,0.80885343908826,"avg",2
"eqwk",3,0.19114656091174,"avg",2
"acc",4,0.537439358785066,"avg",2
"binacc",4,0.932187302256908,"avg",2
"eacc",4,0.462560641214934,"avg",2
"ebinacc",4,0.0678126977430922,"avg",2
"nll",4,1.13148446744377,"avg",2
"binnll",4,0.205509228300719,"avg",2
"rps",4,0.0661523796812535,"avg",2
"cint",4,0.29848746647026,"avg",2
"cslope",4,1.20046211499924,"avg",2
"brier",4,0.0569700181963301,"avg",2
"auc",4,0.94598076830559,"avg",2
"eauc",4,0.0540192316944097,"avg",2
"qwk",4,0.806462163100354,"avg",2
"eqwk",4,0.193537836899646,"avg",2
"acc",5,0.536848766083105,"avg",2
"binacc",5,0.931617802151445,"avg",2
"eacc",5,0.463151233916895,"avg",2
"ebinacc",5,0.068382197848555,"avg",2
"nll",5,1.13601330649016,"avg",2
"binnll",5,0.205700310767567,"avg",2
