"var","lor","mod","spl","w"
"x_5",0.199830278754234,"silscs","5",0.377574058821846
"x_5",0.237969279289246,"silscs","5",0.0039868042589285
"x_5",0.243948712944984,"silscs","5",0.369702484226032
"x_5",0.191302895545959,"silscs","6",0.0866841310095552
"x_5",0.220077469944954,"silscs","6",0.359042862049245
"x_5",0.232736423611641,"silscs","6",0.245796797548082
"x_5",0.230517119169235,"silscs","6",0.308476209393117
"x_5",0.222548797726631,"silscs","6",0
"x_6",-0.248404413461685,"silscs","1",0
"x_6",-0.234199941158295,"silscs","1",0
"x_6",-0.233757644891739,"silscs","1",0.064529592311052
"x_6",-0.235385179519653,"silscs","1",0.42562551361249
"x_6",-0.238336578011513,"silscs","1",0.509844894076458
"x_6",-0.269574165344238,"silscs","2",0.258481245111885
"x_6",-0.235640406608582,"silscs","2",0.20977938209528
"x_6",-0.239614754915237,"silscs","2",0
"x_6",-0.231585174798965,"silscs","2",0
"x_6",-0.234022259712219,"silscs","2",0.531739372792835
"x_6",-0.247715055942535,"silscs","3",0
"x_6",-0.258251935243607,"silscs","3",0.599182173073298
"x_6",-0.275787472724915,"silscs","3",0.0265630178688308
"x_6",-0.249579206109047,"silscs","3",0
"x_6",-0.227547228336334,"silscs","3",0.374254809057871
"x_6",-0.245144248008728,"silscs","4",0
"x_6",-0.271914422512054,"silscs","4",0.354055422164425
"x_6",-0.258877038955688,"silscs","4",0.140362730140927
"x_6",-0.234737917780876,"silscs","4",0.358419360805447
"x_6",-0.279938876628876,"silscs","4",0.147162486889201
"x_6",-0.227382928133011,"silscs","5",0
"x_6",-0.225828632712364,"silscs","5",0.248736652693194
"x_6",-0.214029908180237,"silscs","5",0.377574058821846
"x_6",-0.244127213954926,"silscs","5",0.0039868042589285
"x_6",-0.248851016163826,"silscs","5",0.369702484226032
"x_6",-0.198637217283249,"silscs","6",0.0866841310095552
"x_6",-0.240336954593658,"silscs","6",0.359042862049245
"x_6",-0.247401431202888,"silscs","6",0.245796797548082
"x_6",-0.242437243461609,"silscs","6",0.308476209393117
"x_6",-0.234174013137817,"silscs","6",0
"x_7",-6.59926954540424e-05,"silscs","1",0
"x_7",-0.00195744819939137,"silscs","1",0
"x_7",0.000339381280355155,"silscs","1",0.064529592311052
"x_7",-0.00555442785844207,"silscs","1",0.42562551361249
"x_7",-0.00725584616884589,"silscs","1",0.509844894076458
"x_7",0.0155119951814413,"silscs","2",0.258481245111885
"x_7",0.0152780637145042,"silscs","2",0.20977938209528
"x_7",0.0190718527883291,"silscs","2",0
"x_7",0.0151602206751704,"silscs","2",0
"x_7",0.0149297406896949,"silscs","2",0.531739372792835
"x_7",0.015847934409976,"silscs","3",0
"x_7",0.0127070331946015,"silscs","3",0.599182173073298
"x_7",0.0148692904040217,"silscs","3",0.0265630178688308
"x_7",0.0144785325974226,"silscs","3",0
"x_7",0.00793402176350355,"silscs","3",0.374254809057871
"x_7",0.00796947069466114,"silscs","4",0
"x_7",0.0110341599211097,"silscs","4",0.354055422164425
"x_7",0.00969107355922461,"silscs","4",0.140362730140927
"x_7",0.00350348302163184,"silscs","4",0.358419360805447
"x_7",0.0132032223045826,"silscs","4",0.147162486889201
"x_7",0.00916584022343159,"silscs","5",0
"x_7",0.0126891536638141,"silscs","5",0.248736652693194
"x_7",0.00761566543951631,"silscs","5",0.377574058821846
"x_7",0.0109570482745767,"silscs","5",0.0039868042589285
"x_7",0.00203219871036708,"silscs","5",0.369702484226032
"x_7",-0.00715432176366448,"silscs","6",0.0866841310095552
"x_7",-0.0128461634740233,"silscs","6",0.359042862049245
"x_7",-0.00692361546680331,"silscs","6",0.245796797548082
"x_7",-0.0102940211072564,"silscs","6",0.308476209393117
"x_7",-0.00543162832036614,"silscs","6",0
"x_8",-0.00593237159773707,"silscs","1",0
"x_8",0.00741704739630222,"silscs","1",0
"x_8",0.002338687190786,"silscs","1",0.064529592311052
"x_8",-0.000334619544446468,"silscs","1",0.42562551361249
"x_8",0.00204175221733749,"silscs","1",0.509844894076458
"x_8",0.00692424969747663,"silscs","2",0.258481245111885
"x_8",-0.00455730734393001,"silscs","2",0.20977938209528
"x_8",0.00502482522279024,"silscs","2",0
"x_8",-0.00179657677654177,"silscs","2",0
"x_8",-0.00693740835413337,"silscs","2",0.531739372792835
"x_8",-0.00574574340134859,"silscs","3",0
"x_8",0.0052974633872509,"silscs","3",0.599182173073298
"x_8",-0.00794772617518902,"silscs","3",0.0265630178688308
"x_8",0.000699332158546895,"silscs","3",0
"x_8",-0.00804605521261692,"silscs","3",0.374254809057871
"x_8",0.00952283758670092,"silscs","4",0
"x_8",0.0187736824154854,"silscs","4",0.354055422164425
"x_8",0.0109877083450556,"silscs","4",0.140362730140927
"x_8",0.0149325877428055,"silscs","4",0.358419360805447
"x_8",0.0177112650126219,"silscs","4",0.147162486889201
"x_8",0.00176336977165192,"silscs","5",0
"x_8",0.0027903679292649,"silscs","5",0.248736652693194
"x_8",9.21405080589466e-05,"silscs","5",0.377574058821846
"x_8",0.0104730688035488,"silscs","5",0.0039868042589285
"x_8",0.0076167955994606,"silscs","5",0.369702484226032
"x_8",0.00126875378191471,"silscs","6",0.0866841310095552
"x_8",0.00958500243723392,"silscs","6",0.359042862049245
"x_8",0.00311987521126866,"silscs","6",0.245796797548082
"x_8",0.00923740584403276,"silscs","6",0.308476209393117
"x_8",0.00320345396175981,"silscs","6",0
"x_9",0.0129592614248395,"silscs","1",0
"x_9",0.00473159411922097,"silscs","1",0
"x_9",0.00896432809531689,"silscs","1",0.064529592311052
"x_9",0.00307298684492707,"silscs","1",0.42562551361249
"x_9",0.0124157276004553,"silscs","1",0.509844894076458
"x_9",0.00118660973384976,"silscs","2",0.258481245111885
"x_9",0.000820865912828594,"silscs","2",0.20977938209528
"x_9",0.00102626485750079,"silscs","2",0
"x_9",-0.00125865160953254,"silscs","2",0
"x_9",0.00671765580773354,"silscs","2",0.531739372792835
"x_9",0.00374640431255102,"silscs","3",0
"x_9",0.00177257240284234,"silscs","3",0.599182173073298
"x_9",0.0037111877463758,"silscs","3",0.0265630178688308
"x_9",0.0013980750227347,"silscs","3",0
"x_9",-0.00799821875989437,"silscs","3",0.374254809057871
"x_9",0.00137822539545596,"silscs","4",0
"x_9",-0.00261524179950356,"silscs","4",0.354055422164425
"x_9",0.00102505274116993,"silscs","4",0.140362730140927
"x_9",-0.00330126285552979,"silscs","4",0.358419360805447
"x_9",-0.00518542341887951,"silscs","4",0.147162486889201
"x_9",0.00584263959899545,"silscs","5",0
"x_9",0.00519248330965638,"silscs","5",0.248736652693194
"x_9",-0.000310859322780743,"silscs","5",0.377574058821846
"x_9",0.00434337509796023,"silscs","5",0.0039868042589285
"x_9",-0.000533701560925692,"silscs","5",0.369702484226032
"x_9",-0.0146612850949168,"silscs","6",0.0866841310095552
"x_9",-0.0126414755359292,"silscs","6",0.359042862049245
"x_9",-0.0166135225445032,"silscs","6",0.245796797548082
"x_9",-0.00992511212825775,"silscs","6",0.308476209393117
"x_9",-0.0116036524996161,"silscs","6",0
"x_10",0.00323099037632346,"silscs","1",0
"x_10",0.00361183634959161,"silscs","1",0
"x_10",-0.000776122906245291,"silscs","1",0.064529592311052
"x_10",-0.00277688982896507,"silscs","1",0.42562551361249
"x_10",0.00301672238856554,"silscs","1",0.509844894076458
"x_10",-0.0149222100153565,"silscs","2",0.258481245111885
"x_10",-0.0106257749721408,"silscs","2",0.20977938209528
"x_10",-0.0140328193083405,"silscs","2",0
"x_10",-0.0111260013654828,"silscs","2",0
"x_10",-0.0124633125960827,"silscs","2",0.531739372792835
"x_10",-0.00543670635670424,"silscs","3",0
"x_10",-0.00339353061281145,"silscs","3",0.599182173073298
"x_10",-0.0057610641233623,"silscs","3",0.0265630178688308
"x_10",-0.00214188871905208,"silscs","3",0
"x_10",-0.00810576602816582,"silscs","3",0.374254809057871
"x_10",-0.00718233129009604,"silscs","4",0
"x_10",-0.00879947654902935,"silscs","4",0.354055422164425
"x_10",-0.00757793011143804,"silscs","4",0.140362730140927
"x_10",-0.0108036203309894,"silscs","4",0.358419360805447
"x_10",-0.00831292383372784,"silscs","4",0.147162486889201
"x_10",-0.00578268291428685,"silscs","5",0
"x_10",-0.00244238087907434,"silscs","5",0.248736652693194
"x_10",-0.00721521815285087,"silscs","5",0.377574058821846
"x_10",-0.00696360785514116,"silscs","5",0.0039868042589285
"x_10",8.34715319797397e-05,"silscs","5",0.369702484226032
"x_10",-0.00628448324277997,"silscs","6",0.0866841310095552
"x_10",-0.0150874583050609,"silscs","6",0.359042862049245
"x_10",-0.0197345241904259,"silscs","6",0.245796797548082
"x_10",-0.0168272461742163,"silscs","6",0.308476209393117
"x_10",-0.0115839643403888,"silscs","6",0
"gender",-0.429679977361737,"sils","1",1
"gender",-0.423084604056249,"sils","2",1
"gender",-0.427635294831981,"sils","3",1
"gender",-0.460023111114776,"sils","4",1
"gender",-0.448483074525749,"sils","5",1
"gender",-0.447583404679908,"sils","6",1
"x_1",0.00016509370549382,"sils","1",1
"x_1",-0.000384425235638935,"sils","2",1
"x_1",-0.0250195379303705,"sils","3",1
"x_1",0.0113345081185425,"sils","4",1
"x_1",-0.0103043098250127,"sils","5",1
"x_1",-0.0159677187535579,"sils","6",1
"x_2",0.188373420078819,"sils","1",1
"x_2",0.187197556717352,"sils","2",1
"x_2",0.185415708648288,"sils","3",1
"x_2",0.172995530883161,"sils","4",1
"x_2",0.194692003125322,"sils","5",1
"x_2",0.180897262478801,"sils","6",1
"x_3",-0.168126169847038,"sils","1",1
"x_3",-0.174214457667812,"sils","2",1
"x_3",-0.184149707387971,"sils","3",1
"x_3",-0.168037934390128,"sils","4",1
"x_3",-0.174269975424427,"sils","5",1
"x_3",-0.16414498589759,"sils","6",1
"x_4",-0.000179877150975595,"sils","1",1
"x_4",-0.00399952772908688,"sils","2",1
"x_4",-0.000117068328683291,"sils","3",1
"x_4",-0.000982412121987935,"sils","4",1
"x_4",0.00206910695153432,"sils","5",1
"x_4",0.00232923991193533,"sils","6",1
"x_5",0.392114269366628,"sils","1",1
"x_5",0.382513339162573,"sils","2",1
"x_5",0.390464497337249,"sils","3",1
"x_5",0.411411777794946,"sils","4",1
"x_5",0.391812145546733,"sils","5",1
"x_5",0.394682895953806,"sils","6",1
"x_6",-0.40310357158398,"sils","1",1
"x_6",-0.40985366276214,"sils","2",1
"x_6",-0.412172673741448,"sils","3",1
"x_6",-0.409841830394787,"sils","4",1
"x_6",-0.407643608784626,"sils","5",1
"x_6",-0.409806976273798,"sils","6",1
"x_7",0.00317763300278867,"sils","1",1
"x_7",0.00267976123132659,"sils","2",1
"x_7",0.00186487789267935,"sils","3",1
"x_7",-0.00298378257729891,"sils","4",1
"x_7",0.00243509790318283,"sils","5",1
"x_7",-0.00445108416815588,"sils","6",1
"x_8",0.00327918797027562,"sils","1",1
"x_8",-0.00723556492836015,"sils","2",1
"x_8",0.00167894737922254,"sils","3",1
"x_8",0.0110343843874879,"sils","4",1
"x_8",0.00684404939629997,"sils","5",1
"x_8",0.0146395709889897,"sils","6",1
"x_9",0.0164077075297908,"sils","1",1
"x_9",0.013997314130726,"sils","2",1
"x_9",0.00869083658913998,"sils","3",1
"x_9",0.0031612009132943,"sils","4",1
"x_9",0.0109316104860855,"sils","5",1
"x_9",-0.00404537159292796,"sils","6",1
"x_10",0.0121146341371552,"sils","1",1
"x_10",-0.000295753300048933,"sils","2",1
"x_10",-0.00349627122546833,"sils","3",1
"x_10",-0.00644129745591558,"sils","4",1
"x_10",0.00324439083731315,"sils","5",1
"x_10",-0.00950029688258967,"sils","6",1
