"var","lor","mod","spl","w"
"gender",0.269409418106079,"silscs","2",0.0846830364542207
"gender",0.196795180439949,"silscs","2",0.459455069260747
"gender",0.153651833534241,"silscs","2",0.223140802820546
"gender",0.19595630466938,"silscs","2",0.153973806716919
"gender",0.239824071526527,"silscs","2",0.0787472847475678
"gender",0.240718886256218,"silscs","3",0
"gender",0.168479099869728,"silscs","3",0.20303931553085
"gender",0.177620992064476,"silscs","3",0.37706670504649
"gender",0.248102471232414,"silscs","3",0.338815214754723
"gender",0.139366760849953,"silscs","3",0.0810787646679371
"gender",0.21101650595665,"silscs","4",0.0481725061151757
"gender",0.228056043386459,"silscs","4",0
"gender",0.244051650166512,"silscs","4",0.387297119011533
"gender",0.232878476381302,"silscs","4",0.38123693770069
"gender",0.199856102466583,"silscs","4",0.183293437172602
"gender",0.192635267972946,"silscs","5",0
"gender",0.20439724624157,"silscs","5",0.323276649112609
"gender",0.190212354063988,"silscs","5",0.195712371889185
"gender",0.260904461145401,"silscs","5",0.200838911917333
"gender",0.13813753426075,"silscs","5",0.280172067080873
"gender",0.247554197907448,"silscs","6",0
"gender",0.167012259364128,"silscs","6",0.318951958208449
"gender",0.189742133021355,"silscs","6",0.388318729941131
"gender",0.209410056471825,"silscs","6",0.0115896414261598
"gender",0.231453433632851,"silscs","6",0.28113967042426
"x_1",-0.00488730147480965,"silscs","1",0.0647252591455933
"x_1",-0.00630690669640899,"silscs","1",0.552083884704646
"x_1",-0.00687328679487109,"silscs","1",0.0461597966251855
"x_1",0.000231270081712864,"silscs","1",0.181676990271584
"x_1",-0.00196965225040913,"silscs","1",0.155354069252992
"x_1",0.00243641878478229,"silscs","2",0.0846830364542207
"x_1",-0.00952491816133261,"silscs","2",0.459455069260747
"x_1",-6.85770646668971e-05,"silscs","2",0.223140802820546
"x_1",0.0036239072214812,"silscs","2",0.153973806716919
"x_1",-0.00530350906774402,"silscs","2",0.0787472847475678
"x_1",-0.0116207310929894,"silscs","3",0
"x_1",-0.0159137435257435,"silscs","3",0.20303931553085
"x_1",-0.0108513785526156,"silscs","3",0.37706670504649
"x_1",-0.00559994950890541,"silscs","3",0.338815214754723
"x_1",-0.00749444356188178,"silscs","3",0.0810787646679371
"x_1",0.00673087406903505,"silscs","4",0.0481725061151757
"x_1",0.0103765353560448,"silscs","4",0
"x_1",0.0119002284482121,"silscs","4",0.387297119011533
"x_1",0.0117614837363362,"silscs","4",0.38123693770069
"x_1",0.0128109883517027,"silscs","4",0.183293437172602
"x_1",-0.00237523741088808,"silscs","5",0
"x_1",0.000454482913482934,"silscs","5",0.323276649112609
"x_1",-0.00912323873490095,"silscs","5",0.195712371889185
"x_1",0.00230692513287067,"silscs","5",0.200838911917333
"x_1",0.00405108835548162,"silscs","5",0.280172067080873
"x_1",-0.0169345065951347,"silscs","6",0
"x_1",-0.00971760600805283,"silscs","6",0.318951958208449
"x_1",-0.0245890580117702,"silscs","6",0.388318729941131
"x_1",-0.0187511872500181,"silscs","6",0.0115896414261598
"x_1",-0.0179037284106016,"silscs","6",0.28113967042426
"x_2",0.107844561338425,"silscs","1",0.0647252591455933
"x_2",0.0976357981562614,"silscs","1",0.552083884704646
"x_2",0.0925948321819305,"silscs","1",0.0461597966251855
"x_2",0.111220881342888,"silscs","1",0.181676990271584
"x_2",0.0926508456468582,"silscs","1",0.155354069252992
"x_2",0.106148235499859,"silscs","2",0.0846830364542207
"x_2",0.112285792827606,"silscs","2",0.459455069260747
"x_2",0.0987136960029602,"silscs","2",0.223140802820546
"x_2",0.114822767674923,"silscs","2",0.153973806716919
"x_2",0.107666224241257,"silscs","2",0.0787472847475678
"x_2",0.101013712584972,"silscs","3",0
"x_2",0.108204945921898,"silscs","3",0.20303931553085
"x_2",0.113232672214508,"silscs","3",0.37706670504649
"x_2",0.0998189821839333,"silscs","3",0.338815214754723
"x_2",0.101299144327641,"silscs","3",0.0810787646679371
"x_2",0.112872511148453,"silscs","4",0.0481725061151757
"x_2",0.109200820326805,"silscs","4",0
"x_2",0.101112358272076,"silscs","4",0.387297119011533
"x_2",0.101965755224228,"silscs","4",0.38123693770069
"x_2",0.112802863121033,"silscs","4",0.183293437172602
"x_2",0.103657476603985,"silscs","5",0
"x_2",0.0981296226382256,"silscs","5",0.323276649112609
"x_2",0.10968255251646,"silscs","5",0.195712371889185
"x_2",0.103934563696384,"silscs","5",0.200838911917333
"x_2",0.101128093898296,"silscs","5",0.280172067080873
"x_2",0.0797281712293625,"silscs","6",0
"x_2",0.0908241644501686,"silscs","6",0.318951958208449
"x_2",0.0952067449688911,"silscs","6",0.388318729941131
"x_2",0.0960905104875565,"silscs","6",0.0115896414261598
"x_2",0.0876710265874863,"silscs","6",0.28113967042426
"x_3",-0.0860151574015617,"silscs","1",0.0647252591455933
"x_3",-0.0715341940522194,"silscs","1",0.552083884704646
"x_3",-0.0805313512682915,"silscs","1",0.0461597966251855
"x_3",-0.0899209380149841,"silscs","1",0.181676990271584
"x_3",-0.0755603909492493,"silscs","1",0.155354069252992
"x_3",-0.0806577205657959,"silscs","2",0.0846830364542207
"x_3",-0.0850955545902252,"silscs","2",0.459455069260747
"x_3",-0.0837193354964256,"silscs","2",0.223140802820546
"x_3",-0.0860220640897751,"silscs","2",0.153973806716919
"x_3",-0.0799168273806572,"silscs","2",0.0787472847475678
"x_3",-0.0991620123386383,"silscs","3",0
"x_3",-0.105632483959198,"silscs","3",0.20303931553085
"x_3",-0.108673788607121,"silscs","3",0.37706670504649
"x_3",-0.0935685560107231,"silscs","3",0.338815214754723
"x_3",-0.0991838201880455,"silscs","3",0.0810787646679371
"x_3",-0.100200586020947,"silscs","4",0.0481725061151757
"x_3",-0.0940739139914513,"silscs","4",0
"x_3",-0.0927563980221748,"silscs","4",0.387297119011533
"x_3",-0.0981612280011177,"silscs","4",0.38123693770069
"x_3",-0.110157638788223,"silscs","4",0.183293437172602
"x_3",-0.0804377421736717,"silscs","5",0
"x_3",-0.082099512219429,"silscs","5",0.323276649112609
"x_3",-0.0842131525278091,"silscs","5",0.195712371889185
"x_3",-0.0921032130718231,"silscs","5",0.200838911917333
"x_3",-0.0795577988028526,"silscs","5",0.280172067080873
"x_3",-0.0788144916296005,"silscs","6",0
"x_3",-0.0900738686323166,"silscs","6",0.318951958208449
"x_3",-0.088007815182209,"silscs","6",0.388318729941131
"x_3",-0.0873889774084091,"silscs","6",0.0115896414261598
"x_3",-0.0832594931125641,"silscs","6",0.28113967042426
"x_4",0.00645478256046772,"silscs","1",0.0647252591455933
"x_4",0.00436903582885861,"silscs","1",0.552083884704646
"x_4",0.00533521501347423,"silscs","1",0.0461597966251855
"x_4",0.00353783112950623,"silscs","1",0.181676990271584
"x_4",0.00723840389400721,"silscs","1",0.155354069252992
"x_4",0.00298568652942777,"silscs","2",0.0846830364542207
"x_4",0.00237503973767161,"silscs","2",0.459455069260747
"x_4",0.00946968235075474,"silscs","2",0.223140802820546
"x_4",0.00356988166458905,"silscs","2",0.153973806716919
"x_4",0.00553795136511326,"silscs","2",0.0787472847475678
"x_4",0.0031375631224364,"silscs","3",0
"x_4",0.00586020294576883,"silscs","3",0.20303931553085
"x_4",0.00321380514651537,"silscs","3",0.37706670504649
"x_4",0.00399866653606296,"silscs","3",0.338815214754723
"x_4",0.00529337394982576,"silscs","3",0.0810787646679371
"x_4",0.0133879454806447,"silscs","4",0.0481725061151757
"x_4",0.013027953915298,"silscs","4",0
"x_4",0.0169645212590694,"silscs","4",0.387297119011533
"x_4",0.00954584032297134,"silscs","4",0.38123693770069
